!!ObjTables schema='SBtab' type='Data' tableFormat='row' class='Reaction' name='Reaction' date='2020-07-18 12:20:25' objTablesVersion='1.0.5' document='MODEL1507180055',,,,,,,,,,,,,
!Name,!ID,!ReactionFormula,!IsComplete,!IsReversible,!IsInEquilibrium,!IsExchangeReaction,!IsNonEnzymatic,!BuildReaction,!BuildEnzyme,!BuildEnzymeProduction,!SBML:fbc:GeneAssociation,!SBML:fbc:LowerBound,!SBML:fbc:UpperBound
SPHMYLNtg,R_SPHMYLNtg,M_sphmyln_hs_c <=> M_sphmyln_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SPHMYLNtl,R_SPHMYLNtl,M_sphmyln_hs_c <=> M_sphmyln_hs_l,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SPHS1Pte,R_SPHS1Pte,M_sphs1p_c <=> M_sphs1p_e,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SPHS1Ptr,R_SPHS1Ptr,M_sphs1p_c <=> M_sphs1p_r,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SPMDOX,R_SPMDOX,M_h2o_c + M_o2_c + M_spmd_c <=> M_13dampp_c + M_4abutn_c + M_h2o2_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
SPMS,R_SPMS,M_ametam_c + M_ptrc_c <=> M_5mta_c + M_h_c + M_spmd_c,False,False,False,False,False,False,False,False,G_20810,cobra_0_bound,cobra_default_ub
SPODM,R_SPODM,2.0 M_h_c + 2.0 M_o2s_c <=> M_h2o2_c + M_o2_c,False,False,False,False,False,False,False,False,G_20655,cobra_0_bound,cobra_default_ub
SPODMe,R_SPODMe,2.0 M_h_e + 2.0 M_o2s_e <=> M_h2o2_e + M_o2_e,False,False,False,False,False,False,False,False,G_20657,cobra_0_bound,cobra_default_ub
SPODMm,R_SPODMm,2.0 M_h_m + 2.0 M_o2s_m <=> M_h2o2_m + M_o2_m,False,False,False,False,False,False,False,False,G_20656,cobra_0_bound,cobra_default_ub
SPODMn,R_SPODMn,2.0 M_h_n + 2.0 M_o2s_n <=> M_h2o2_n + M_o2_n,False,False,False,False,False,False,False,False,G_20655,cobra_0_bound,cobra_default_ub
SPODMx,R_SPODMx,2.0 M_h_x + 2.0 M_o2s_x <=> M_h2o2_x + M_o2_x,False,False,False,False,False,False,False,False,G_20655,cobra_0_bound,cobra_default_ub
SPR,R_SPR,M_6pthp_c + 2.0 M_h_c + 2.0 M_nadph_c <=> 2.0 M_nadp_c + M_thbpt_c,False,False,False,False,False,False,False,False,G_20751,cobra_0_bound,cobra_default_ub
SPRMS,R_SPRMS,M_ametam_c + M_spmd_c <=> M_5mta_c + M_h_c + M_sprm_c,False,False,False,False,False,False,False,False,G_20603,cobra_0_bound,cobra_default_ub
SPRn,R_SPRn,M_6pthp_n + 2.0 M_h_n + 2.0 M_nadph_n <=> 2.0 M_nadp_n + M_thbpt_n,False,False,False,False,False,False,False,False,G_20751,cobra_0_bound,cobra_default_ub
SPTix,R_SPTix,M_pyr_x + M_ser__L_x <=> M_ala__L_x + M_hpyr_x,False,False,False,False,False,False,False,False,G_11611,cobra_0_bound,cobra_default_ub
SQLEr,R_SQLEr,M_h_r + M_nadph_r + M_o2_r + M_sql_r <=> M_Ssq23epx_r + M_h2o_r + M_nadp_r,False,False,False,False,False,False,False,False,G_20775,cobra_0_bound,cobra_default_ub
SQLSr,R_SQLSr,2.0 M_frdp_r + M_h_r + M_nadph_r <=> M_nadp_r + 2.0 M_ppi_r + M_sql_r,False,False,False,False,False,False,False,False,G_14137,cobra_0_bound,cobra_default_ub
SR5AR2r,R_SR5AR2r,M_andrstndn_r + M_h_r + M_nadph_r <=> M_andrstandn_r + M_nadp_r,False,False,False,False,False,False,False,False,G_78925 FbcOr G_94224,cobra_0_bound,cobra_default_ub
SR5ARr,R_SR5ARr,M_h_r + M_nadph_r + M_tststerone_r <=> M_5adtststerone_r + M_nadp_r,False,False,False,False,False,False,False,False,G_94224 FbcOr G_78925,cobra_0_bound,cobra_default_ub
SRTN23OX,R_SRTN23OX,M_o2_c + M_srtn_c <=> M_f5hoxkyn_c,False,False,False,False,False,False,False,False,G_15930,cobra_0_bound,cobra_default_ub
SRTNACT,R_SRTNACT,M_accoa_c + M_srtn_c <=> M_Nacsertn_c + M_coa_c + M_h_c,False,False,False,False,False,False,False,False,G_11298,cobra_0_bound,cobra_default_ub
SRTNMTX,R_SRTNMTX,M_amet_c + M_srtn_c <=> M_ahcys_c + M_h_c + M_nmthsrtn_c,False,False,False,False,False,False,False,False,G_21743,cobra_0_bound,cobra_default_ub
SRTNt6_LPAREN_2_RPAREN_r,R_SRTNt6_LPAREN_2_RPAREN_r,2.0 M_k_c + 2.0 M_na1_e + M_srtn_e <=> 2.0 M_k_e + 2.0 M_na1_c + M_srtn_c,False,True,False,False,False,False,False,False,G_15567,cobra_default_lb,cobra_default_ub
SRTNtu,R_SRTNtu,M_srtn_e <=> M_srtn_c,False,True,False,False,False,False,False,False,G_20517 FbcOr G_20518 FbcOr G_20518,cobra_default_lb,cobra_default_ub
SSALxm,R_SSALxm,M_h2o_m + M_nad_m + M_sucsal_m <=> 2.0 M_h_m + M_nadh_m + M_succ_m,False,False,False,False,False,False,False,False,G_214579 FbcOr G_214579,cobra_0_bound,cobra_default_ub
ST3GAL21g,R_ST3GAL21g,M_cmpacna_g + M_ga1_hs_g <=> M_cmp_g + M_gm1b_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20444,cobra_0_bound,cobra_default_ub
ST3GAL22g,R_ST3GAL22g,M_cmpacna_g + M_gm1_hs_g <=> M_cmp_g + M_gd1a_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20444,cobra_0_bound,cobra_default_ub
ST3GAL23g,R_ST3GAL23g,M_cmpacna_g + M_gd1b_hs_g <=> M_cmp_g + M_gt1b_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20444,cobra_0_bound,cobra_default_ub
ST3GAL61g,R_ST3GAL61g,M_cmpacna_g + M_gal14acglcgalgluside_hs_g <=> M_acngal14acglcgalgluside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_54613,cobra_0_bound,cobra_default_ub
ST3GAL62g,R_ST3GAL62g,M_cmpacna_g + M_galacglcgal14acglcgalgluside_hs_g <=> M_acngalacglcgal14acglcgalgluside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_54613,cobra_0_bound,cobra_default_ub
ST6GALNAC21,R_ST6GALNAC21,M_acngalgbside_hs_g + M_cmpacna_g <=> M_acn13acngalgbside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC22,R_ST6GALNAC22,M_acngalgbside_hs_g + M_cmpacna_g <=> M_acn23acngalgbside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC23,R_ST6GALNAC23,M_cmpacna_g + M_ga2_hs_g <=> M_cmp_g + M_gm2a_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC24,R_ST6GALNAC24,M_cmpacna_g + M_gm1a_hs_g <=> M_cmp_g + M_gd1b2_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC25,R_ST6GALNAC25,M_cmpacna_g + M_gd1alpha_hs_g <=> M_cmp_g + M_gt1alpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC26,R_ST6GALNAC26,M_cmpacna_g + M_gt1alpha_hs_g <=> M_cmp_g + M_gq1balpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC27,R_ST6GALNAC27,M_cmpacna_g + M_gt1c_hs_g <=> M_cmp_g + M_gq1c_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC28,R_ST6GALNAC28,M_cmpacna_g + M_gq1c_hs_g <=> M_cmp_g + M_gp1c_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20446,cobra_0_bound,cobra_default_ub
ST6GALNAC31,R_ST6GALNAC31,M_cmpacna_g + M_gm1b_hs_g <=> M_cmp_g + M_gd1alpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20447 FbcOr G_50935 FbcOr G_26938,cobra_0_bound,cobra_default_ub
ST6GALNAC61,R_ST6GALNAC61,M_cmpacna_g + M_gd1a_hs_g <=> M_cmp_g + M_gt1alpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_50935,cobra_0_bound,cobra_default_ub
ST6GALNAC62,R_ST6GALNAC62,M_cmpacna_g + M_gt1b_hs_g <=> M_cmp_g + M_gq1balpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_50935,cobra_0_bound,cobra_default_ub
ST8SIA11,R_ST8SIA11,M_acngalgbside_hs_g + M_cmpacna_g <=> M_acnacngalgbside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_20449,cobra_0_bound,cobra_default_ub
ST8SIA12,R_ST8SIA12,M_cmpacna_g + M_gm3_hs_g <=> M_cmp_g + M_gd3_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_20449,cobra_0_bound,cobra_default_ub
ST8SIA51g,R_ST8SIA51g,M_cmpacna_g + M_gd3_hs_g <=> M_cmp_g + M_gt3_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
ST8SIA52g,R_ST8SIA52g,M_cmpacna_g + M_gt1b_hs_g <=> M_cmp_g + M_gq1b_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
ST8SIA53g,R_ST8SIA53g,M_cmpacna_g + M_gd1a_hs_g <=> M_cmp_g + M_gt1a_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
ST8SIA54g,R_ST8SIA54g,M_cmpacna_g + M_gm1b_hs_g <=> M_cmp_g + M_gd1c_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
ST8SIA55g,R_ST8SIA55g,M_cmpacna_g + M_gq1c_hs_g <=> M_cmp_g + M_gp1calpha_hs_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
ST8SIA56g,R_ST8SIA56g,M_acngal14acglcgalgluside_hs_g + M_cmpacna_g <=> M_acnacngal14acglcgalgluside_hs_g + M_cmp_g + M_h_g,False,False,False,False,False,False,False,False,G_225742,cobra_0_bound,cobra_default_ub
STCOAtx,R_STCOAtx,M_stcoa_c <=> M_stcoa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
STRDNCCPT1,R_STRDNCCPT1,M_crn_c + M_strdnccoa_c <=> M_coa_c + M_strdnccrn_c,False,False,False,False,False,False,False,False,G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895,cobra_0_bound,cobra_default_ub
STRDNCCPT2,R_STRDNCCPT2,M_coa_m + M_strdnccrn_m <=> M_crn_m + M_strdnccoa_m,False,False,False,False,False,False,False,False,G_12896,cobra_0_bound,cobra_default_ub
STRDNCCRNt,R_STRDNCCRNt,M_strdnccrn_c <=> M_strdnccrn_m,False,False,False,False,False,False,False,False,G_57279,cobra_0_bound,cobra_default_ub
STRDNCt,R_STRDNCt,M_strdnc_e <=> M_strdnc_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SUCCt2m,R_SUCCt2m,M_pi_m + M_succ_c <=> M_pi_c + M_succ_m,False,True,False,False,False,False,False,False,G_27376,cobra_default_lb,cobra_default_ub
SUCCt4_2,R_SUCCt4_2,2.0 M_na1_e + M_succ_e <=> 2.0 M_na1_c + M_succ_c,False,True,False,False,False,False,False,False,G_20500,cobra_default_lb,cobra_default_ub
SUCCt4_3,R_SUCCt4_3,3.0 M_na1_e + M_succ_e <=> 3.0 M_na1_c + M_succ_c,False,True,False,False,False,False,False,False,G_114644 FbcOr G_114644,cobra_default_lb,cobra_default_ub
SUCCtp,R_SUCCtp,M_succ_c <=> M_succ_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
SUCD1m,R_SUCD1m,M_fad_m + M_succ_m <=> M_fadh2_m + M_fum_m,False,True,False,False,False,False,False,False,G_66945 FbcAnd G_66925 FbcAnd G_66052 FbcAnd G_67680,cobra_default_lb,cobra_default_ub
SUCOAS1m,R_SUCOAS1m,M_coa_m + M_gtp_m + M_succ_m <=> M_gdp_m + M_pi_m + M_succoa_m,False,True,False,False,False,False,False,False,G_56451 FbcAnd G_20917,cobra_default_lb,cobra_default_ub
SUCOASm,R_SUCOASm,M_atp_m + M_coa_m + M_succ_m <=> M_adp_m + M_pi_m + M_succoa_m,False,True,False,False,False,False,False,False,G_56451 FbcAnd G_20916,cobra_default_lb,cobra_default_ub
SUCRe,R_SUCRe,M_h2o_e + M_sucr_e <=> M_fru_e + M_glc__D_e,False,False,False,False,False,False,False,False,G_69983 FbcOr G_232714,cobra_0_bound,cobra_default_ub
SULFOX,R_SULFOX,2.0 M_ficytC_m + M_h2o_c + M_so3_c <=> 2.0 M_focytC_m + 2.0 M_h_c + M_so4_c,False,False,False,False,False,False,False,False,G_211389,cobra_0_bound,cobra_default_ub
Ser_FSLASH_Thrtg,R_Ser_FSLASH_Thrtg,M_Ser_FSLASH_Thr_g <=> M_Ser_FSLASH_Thr_l,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
T2M26DCOAHLm,R_T2M26DCOAHLm,M_h2o_m + M_t2m26dcoa_m <=> M_3h26dm5coa_m,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
T2M26DCOAHLx,R_T2M26DCOAHLx,M_h2o_x + M_t2m26dcoa_x <=> M_3h26dm5coa_x,False,True,False,False,False,False,False,False,G_51798 FbcOr G_74147,cobra_default_lb,cobra_default_ub
T4HCINNMFM,R_T4HCINNMFM,M_34hpl_m <=> M_T4hcinnm_m + M_h2o_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
T4HCINNOX,R_T4HCINNOX,2.0 M_T4hcinnm_c + M_o2_c <=> 2.0 M_34dhcinm_c,False,False,False,False,False,False,False,False,G_22173,cobra_0_bound,cobra_default_ub
TAGAT__Dt,R_TAGAT__Dt,M_tagat__D_e <=> M_tagat__D_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TAGt,R_TAGt,M_tag_hs_e <=> M_tag_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TALA,R_TALA,M_g3p_c + M_s7p_c <=> M_e4p_c + M_f6p_c,False,True,False,False,False,False,False,False,G_21351,cobra_default_lb,cobra_default_ub
TAURt4_LPAREN_2_RPAREN_r,R_TAURt4_LPAREN_2_RPAREN_r,2.0 M_na1_e + M_taur_e <=> 2.0 M_na1_c + M_taur_c,False,True,False,False,False,False,False,False,G_21366,cobra_default_lb,cobra_default_ub
TAURtcx,R_TAURtcx,M_na1_c + M_taur_c <=> M_na1_x + M_taur_x,False,True,False,False,False,False,False,False,G_21366,cobra_default_lb,cobra_default_ub
TAXOLte,R_TAXOLte,M_taxol_e <=> M_taxol_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TCHOLAt2,R_TCHOLAt2,2.0 M_na1_e + M_tchola_e <=> 2.0 M_na1_c + M_tchola_c,False,False,False,False,False,False,False,False,G_20493 FbcOr G_20494,cobra_0_bound,cobra_default_ub
TCHOLAt3,R_TCHOLAt3,M_atp_c + M_h2o_c + M_tchola_c <=> M_adp_c + M_h_c + M_pi_c + M_tchola_e,False,False,False,False,False,False,False,False,G_76408 FbcOr G_27413 FbcOr G_76408 FbcOr G_76408,cobra_0_bound,cobra_default_ub
TCHOLAte,R_TCHOLAte,M_tchola_e <=> M_tchola_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TCHOLAtx,R_TCHOLAtx,M_tchola_x <=> M_tchola_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TCYNTt,R_TCYNTt,M_tcynt_c <=> M_tcynt_e,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TCYNTtm,R_TCYNTtm,M_tcynt_m <=> M_tcynt_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TDCHOLAte,R_TDCHOLAte,M_tdchola_e <=> M_tdchola_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TDCHOLAtx,R_TDCHOLAtx,M_tdchola_x <=> M_tdchola_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TDP,R_TDP,M_h2o_c + M_thmpp_c <=> M_h_c + M_pi_c + M_thmmp_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TDPDRE,R_TDPDRE,M_dtdp4d6dg_c <=> M_dtdp4d6dm_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TDPDRR,R_TDPDRR,M_dtdp4d6dm_c + M_h_c + M_nadph_c <=> M_dtdprmn_c + M_nadp_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TDPGDH,R_TDPGDH,M_dtdpglu_c <=> M_dtdp4d6dg_c + M_h2o_c,False,False,False,False,False,False,False,False,G_76355,cobra_0_bound,cobra_default_ub
TDPm,R_TDPm,M_h2o_m + M_thmpp_m <=> M_h_m + M_pi_m + M_thmmp_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
TETHEX3COAtx,R_TETHEX3COAtx,M_tethex3coa_c <=> M_tethex3coa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETHEX3t,R_TETHEX3t,M_tethex3_e <=> M_tethex3_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETPENT3COAtx,R_TETPENT3COAtx,M_tetpent3coa_c <=> M_tetpent3coa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETPENT3CPT1,R_TETPENT3CPT1,M_crn_c + M_tetpent3coa_c <=> M_coa_c + M_tetpent3crn_c,False,False,False,False,False,False,False,False,G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895,cobra_0_bound,cobra_default_ub
TETPENT3CPT2,R_TETPENT3CPT2,M_coa_m + M_tetpent3crn_m <=> M_crn_m + M_tetpent3coa_m,False,False,False,False,False,False,False,False,G_12896,cobra_0_bound,cobra_default_ub
TETPENT3CRNt,R_TETPENT3CRNt,M_tetpent3crn_c <=> M_tetpent3crn_m,False,False,False,False,False,False,False,False,G_57279,cobra_0_bound,cobra_default_ub
TETPENT3t,R_TETPENT3t,M_tetpent3_e <=> M_tetpent3_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETPENT6COAtx,R_TETPENT6COAtx,M_tetpent6coa_c <=> M_tetpent6coa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETPENT6CPT1,R_TETPENT6CPT1,M_crn_c + M_tetpent6coa_c <=> M_coa_c + M_tetpent6crn_c,False,False,False,False,False,False,False,False,G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895,cobra_0_bound,cobra_default_ub
TETPENT6CPT2,R_TETPENT6CPT2,M_coa_m + M_tetpent6crn_m <=> M_crn_m + M_tetpent6coa_m,False,False,False,False,False,False,False,False,G_12896,cobra_0_bound,cobra_default_ub
TETPENT6CRNt,R_TETPENT6CRNt,M_tetpent6crn_c <=> M_tetpent6crn_m,False,False,False,False,False,False,False,False,G_57279,cobra_0_bound,cobra_default_ub
TETPENT6t,R_TETPENT6t,M_tetpent6_e <=> M_tetpent6_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETTET6COAtx,R_TETTET6COAtx,M_tettet6coa_c <=> M_tettet6coa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
TETTET6CPT1,R_TETTET6CPT1,M_crn_c + M_tettet6coa_c <=> M_coa_c + M_tettet6crn_c,False,False,False,False,False,False,False,False,G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895,cobra_0_bound,cobra_default_ub
TETTET6CPT2,R_TETTET6CPT2,M_coa_m + M_tettet6crn_m <=> M_crn_m + M_tettet6coa_m,False,False,False,False,False,False,False,False,G_12896,cobra_0_bound,cobra_default_ub
TETTET6CRNt,R_TETTET6CRNt,M_tettet6crn_c <=> M_tettet6crn_m,False,False,False,False,False,False,False,False,G_57279,cobra_0_bound,cobra_default_ub
TETTET6t,R_TETTET6t,M_tettet6_e <=> M_tettet6_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THBPT4ACAMDASE,R_THBPT4ACAMDASE,M_thbpt4acam_c <=> M_dhbpt_c + M_h2o_c,False,False,False,False,False,False,False,False,G_13180 FbcOr G_13180,cobra_0_bound,cobra_default_ub
THCHOLSTOICtm,R_THCHOLSTOICtm,M_thcholstoic_m <=> M_thcholstoic_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THD1m,R_THD1m,M_h_c + M_nadh_m + M_nadp_m <=> M_h_m + M_nad_m + M_nadph_m,False,False,False,False,False,False,False,False,G_18115 FbcOr G_18115,cobra_0_bound,cobra_0_bound
THFt2,R_THFt2,M_oh1_c + M_thf_e <=> M_oh1_e + M_thf_c,False,True,False,False,False,False,False,False,G_20509 FbcOr G_20509,cobra_default_lb,cobra_default_ub
THFtl,R_THFtl,M_thf_c <=> M_thf_l,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THFtm,R_THFtm,M_thf_c <=> M_thf_m,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THMDt4,R_THMDt4,M_na1_e + M_thymd_e <=> M_na1_c + M_thymd_c,False,False,False,False,False,False,False,False,G_434203 FbcOr G_434203 FbcOr G_114304,cobra_0_bound,cobra_default_ub
THMDt5,R_THMDt5,2.0 M_na1_e + M_thymd_e <=> 2.0 M_na1_c + M_thymd_c,False,False,False,False,False,False,False,False,G_114304,cobra_0_bound,cobra_default_ub
THMMPt4,R_THMMPt4,M_oh1_c + M_thmmp_e <=> M_oh1_e + M_thmmp_c,False,True,False,False,False,False,False,False,G_20509 FbcOr G_20509,cobra_default_lb,cobra_default_ub
THMMPtm,R_THMMPtm,M_oh1_m + M_thmmp_c <=> M_oh1_c + M_thmmp_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
THMP,R_THMP,M_h2o_c + M_thmmp_c <=> M_pi_c + M_thm_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
THMPPtm,R_THMPPtm,2.0 M_oh1_m + M_thmpp_c <=> 2.0 M_oh1_c + M_thmpp_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
THMTP,R_THMTP,M_h2o_c + M_thmtp_c <=> M_h_c + M_pi_c + M_thmpp_c,False,False,False,False,False,False,False,False,G_105663,cobra_0_bound,cobra_default_ub
THMTPt,R_THMTPt,3.0 M_oh1_e + M_thmtp_c <=> 3.0 M_oh1_c + M_thmtp_e,False,False,False,False,False,False,False,False,G_20509 FbcOr G_20509,cobra_0_bound,cobra_default_ub
THMt2m,R_THMt2m,M_h_c + M_thm_c <=> M_h_m + M_thm_m,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THMt3,R_THMt3,M_h_c + M_thm_e <=> M_h_e + M_thm_c,False,True,False,False,False,False,False,False,G_80721 FbcOr G_116914,cobra_default_lb,cobra_default_ub
THP2Ctp,R_THP2Ctp,M_thp2c_c <=> M_thp2c_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
THRALANaEx,R_THRALANaEx,M_ala__L_c + M_na1_e + M_thr__L_e <=> M_ala__L_e + M_na1_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_55963 FbcOr G_20514,cobra_0_bound,cobra_default_ub
THRASNNaEx,R_THRASNNaEx,M_asn__L_c + M_na1_e + M_thr__L_e <=> M_asn__L_e + M_na1_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_20514,cobra_0_bound,cobra_default_ub
THRCYSNaEx,R_THRCYSNaEx,M_cys__L_c + M_na1_e + M_thr__L_e <=> M_cys__L_e + M_na1_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_55963 FbcOr G_20514,cobra_0_bound,cobra_default_ub
THRD_L,R_THRD_L,M_thr__L_c <=> M_2obut_c + M_nh4_c,False,False,False,False,False,False,False,False,G_231691,cobra_0_bound,cobra_default_ub
THRGLNNaEx,R_THRGLNNaEx,M_gln__L_c + M_na1_e + M_thr__L_e <=> M_gln__L_e + M_na1_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_20514,cobra_0_bound,cobra_default_ub
THRGLNexR,R_THRGLNexR,M_gln__L_c + M_thr__L_e <=> M_gln__L_e + M_thr__L_c,False,True,False,False,False,False,False,False,G_53896 FbcAnd G_17254,cobra_default_lb,cobra_default_ub
THRGLYexR,R_THRGLYexR,M_gly_c + M_thr__L_e <=> M_gly_e + M_thr__L_c,False,True,False,False,False,False,False,False,G_53896 FbcAnd G_17254,cobra_default_lb,cobra_default_ub
THRS,R_THRS,M_h2o_c + M_phom_c <=> M_pi_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_208967,cobra_0_bound,cobra_default_ub
THRSERNaEx,R_THRSERNaEx,M_na1_e + M_ser__L_c + M_thr__L_e <=> M_na1_c + M_ser__L_e + M_thr__L_c,False,False,False,False,False,False,False,False,G_55963 FbcOr G_20514,cobra_0_bound,cobra_default_ub
THRt4,R_THRt4,M_na1_e + M_thr__L_e <=> M_na1_c + M_thr__L_c,False,False,False,False,False,False,False,False,G_56774 FbcOr G_105727 FbcOr G_67760,cobra_0_bound,cobra_default_ub
THYMDt1,R_THYMDt1,M_thymd_e <=> M_thymd_c,False,False,False,False,False,False,False,False,G_13340 FbcOr G_63959,cobra_0_bound,cobra_default_ub
THYMDtl,R_THYMDtl,M_thymd_l <=> M_thymd_c,False,True,False,False,False,False,False,False,G_71279,cobra_default_lb,cobra_default_ub
THYMDtm,R_THYMDtm,M_thymd_c <=> M_thymd_m,False,True,False,False,False,False,False,False,G_63959,cobra_default_lb,cobra_default_ub
THYMt,R_THYMt,M_thym_e <=> M_thym_c,False,True,False,False,False,False,False,False,G_13340,cobra_default_lb,cobra_default_ub
THYOXt2,R_THYOXt2,M_thyox__L_e <=> M_thyox__L_c,False,True,False,False,False,False,False,False,G_20502,cobra_default_lb,cobra_default_ub
THYPX,R_THYPX,M_h2o2_c + 2.0 M_h_c + 2.0 M_i_c <=> 2.0 M_h2o_c + M_iodine_c,False,False,False,False,False,False,False,False,G_22018 FbcOr G_22018 FbcOr G_22018 FbcOr G_22018 FbcOr G_22018,cobra_0_bound,cobra_default_ub
TKT1,R_TKT1,M_r5p_c + M_xu5p__D_c <=> M_g3p_c + M_s7p_c,False,True,False,False,False,False,False,False,G_21881 FbcOr G_74419 FbcOr G_83553,cobra_default_lb,cobra_default_ub
TKT2,R_TKT2,M_e4p_c + M_xu5p__D_c <=> M_f6p_c + M_g3p_c,False,True,False,False,False,False,False,False,G_21881 FbcOr G_74419 FbcOr G_83553,cobra_default_lb,cobra_default_ub
